name,upperLength,clothesStyles,hairStyles,upperBlack,upperBrown,upperBlue,upperGreen,upperGray,upperOrange,upperPink,upperPurple,upperRed,upperWhite,upperYellow
img_qh_train1A_02988008571.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_train1A_02989000469.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02990006566.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02991006784.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02992001744.jpg,LongSleeve,multicolour,Long,0.3,,,,0.7,,,,,,
img_qh_train1A_02993008905.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02994008607.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_02995006017.jpg,LongSleeve,multicolour,Long,,,,,,,,,,0.8,0.2
img_qh_train1A_02996009814.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_02997003021.jpg,LongSleeve,multicolour,Long,0.7,,,,,,,,,0.3,
img_qh_train1A_02998009027.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_02999009023.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_03000004416.jpg,ShortSleeve,multicolour,Long,,,,,,,,1,,,
img_qh_train1A_03001003328.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03002001547.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03003005187.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03004007884.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03005007400.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03006009518.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03007002698.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03008006448.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03009008772.jpg,LongSleeve,multicolour,Long,0.3,,,,,,,,,0.7,
img_qh_train1A_03010005187.jpg,ShortSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03011005511.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03012008545.jpg,LongSleeve,multicolour,Short,,,,,0.4,,,,,0.6,
img_qh_train1A_03013000457.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03014009938.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03015006757.jpg,LongSleeve,multicolour,Long,,,,,0.4,,,,,0.6,
img_qh_train1A_03016005168.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03017006670.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03018008690.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03019009600.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03020008840.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03021006019.jpg,LongSleeve,multicolour,Short,0.3,,,,0.7,,,,,,
img_qh_train1A_03022008453.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_03023000322.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03024009220.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_03025004228.jpg,LongSleeve,multicolour,Short,,,,,,,,,,0.7,0.3
img_qh_train1A_03026006314.jpg,LongSleeve,Solidcolor,Long,,,,,,1,,,,,
img_qh_train1A_03027005673.jpg,LongSleeve,multicolour,Short,0.3,,,,,,,,,0.7,
img_qh_train1A_03028004578.jpg,LongSleeve,multicolour,Short,,,,,0.3,,,0.4,0.3,,
img_qh_train1A_03029003974.jpg,LongSleeve,Solidcolor,Short,0.8,0.2,,,,,,,,,
img_qh_train1A_03030005607.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03031008661.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03032009153.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03033000926.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03034008486.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03035001990.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03036006126.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03037009746.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_03038006109.jpg,LongSleeve,Solidcolor,Short,,1,,,,,,,,,
img_qh_train1A_03039008368.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03040003130.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03041004485.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03042001772.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03043004925.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03044001944.jpg,LongSleeve,Solidcolor,Long,,1,,,,,,,,,
img_qh_train1A_03045001902.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03046003207.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03047009572.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_03048006645.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03049000995.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03050000021.jpg,LongSleeve,multicolour,Short,0.7,,,,,,,,,0.3,
img_qh_train1A_03051000367.jpg,ShortSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03052009069.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03053009616.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03054009905.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03055009168.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03056001752.jpg,LongSleeve,multicolour,middle,0.4,,,,,0.6,,,,,
img_qh_train1A_03057001500.jpg,ShortSleeve,Solidcolor,Short,,,,,,1,,,,,
img_qh_train1A_03058002050.jpg,LongSleeve,lattice,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_03059005902.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03060005770.jpg,LongSleeve,multicolour,Long,0.1,,,,0.1,,,,,0.8,
img_qh_train1A_03061005896.jpg,ShortSleeve,multicolour,Short,,,0.8,,,,,,,0.2,
img_qh_train1A_03062006361.jpg,LongSleeve,multicolour,Short,0.2,,,,0.6,,,,,0.2,
img_qh_train1A_03063001395.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_03064006921.jpg,LongSleeve,multicolour,Short,0.8,,,,0.2,,,,,,
img_qh_train1A_03065004540.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03066007861.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03067008247.jpg,LongSleeve,multicolour,middle,0.4,,,,0.6,,,,,,
img_qh_train1A_03068004459.jpg,LongSleeve,multicolour,Long,,,0.7,,,,,,,0.3,
img_qh_train1A_03069004185.jpg,ShortSleeve,lattice,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_03070003219.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03071001650.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_03072006817.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03073003323.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03074004033.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03075006000.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03076006010.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03077008240.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03078004299.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03079002859.jpg,ShortSleeve,multicolour,Short,0.6,,,,0.3,,,,,0.1,
img_qh_train1A_03080008195.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03081004033.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03082003981.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03083007872.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03084007994.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03085005547.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03086002607.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_03087004213.jpg,ShortSleeve,multicolour,Short,,,,,0.7,,,,,,0.3
img_qh_train1A_03088006124.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_03089008827.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03090002144.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03091009178.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,1,,
img_qh_train1A_03092006819.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03093007754.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03094005382.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_03095003108.jpg,LongSleeve,lattice,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_03096002503.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03097009901.jpg,LongSleeve,Solidcolor,middle,,,,,,,,1,,,
img_qh_train1A_03098004267.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03099002101.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03100001814.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_03101000406.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_03102001671.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03103009830.jpg,LongSleeve,multicolour,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_03104005993.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03105007036.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_03106001340.jpg,ShortSleeve,multicolour,Short,0.2,,,,,,,,,0.8,
img_qh_train1A_03107004606.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03108008304.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03109008533.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_03110009248.jpg,LongSleeve,lattice,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_03111000003.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03112004734.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03113007435.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03114006793.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03115002790.jpg,LongSleeve,multicolour,Long,0.6,,,,,,,,,0.4,
img_qh_train1A_03116004976.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03117004489.jpg,LongSleeve,lattice,middle,0.4,,,,,,,,,0.6,
img_qh_train1A_03118001036.jpg,LongSleeve,multicolour,Short,,,,,0.8,,,,,0.2,
img_qh_train1A_03119002822.jpg,LongSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_train1A_03120007987.jpg,LongSleeve,multicolour,Long,0.8,,,,,,,,,0.2,
img_qh_train1A_03121009571.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03122006861.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03123004008.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_train1A_03124003187.jpg,ShortSleeve,Solidcolor,Short,,,,1,,,,,,,
img_qh_train1A_03125004004.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03126009193.jpg,LongSleeve,Solidcolor,Bald,1,,,,,,,,,,
img_qh_train1A_03127002323.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03128007245.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03129007652.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03130006296.jpg,LongSleeve,multicolour,Short,,0.8,,,,,,,,0.2,
img_qh_train1A_03131007180.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_03132007487.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_03133007288.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_03134000921.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03135002303.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03136009817.jpg,LongSleeve,multicolour,Long,0.2,,,0.8,,,,,,,
img_qh_train1A_03137008330.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03138006985.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03139006868.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03140001495.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03141004668.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03142009272.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03143003398.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03144000326.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03145002021.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03146002258.jpg,LongSleeve,multicolour,middle,0.7,,,,0.3,,,,,,
img_qh_train1A_03147006668.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03148002383.jpg,LongSleeve,multicolour,Short,0.4,,0.6,,,,,,,,
img_qh_train1A_03149008251.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03150008166.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03151004295.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03152006405.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03153008084.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03154008173.jpg,LongSleeve,Solidcolor,middle,,,,,1,,,,,,
img_qh_train1A_03155001994.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03156003782.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03157002099.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03158008555.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03159003896.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03160004285.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03161000418.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03162004985.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,,1
img_qh_train1A_03163005483.jpg,ShortSleeve,multicolour,Long,0.2,,,,,,,,,0.8,
img_qh_train1A_03164009762.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03165008034.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03166008473.jpg,LongSleeve,multicolour,Long,,,,,0.8,,,,,0.2,
img_qh_train1A_03167006526.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,1,,
img_qh_train1A_03168000139.jpg,ShortSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03169004575.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03170002479.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03171006251.jpg,LongSleeve,multicolour,Short,0.5,0.5,,,,,,,,,
img_qh_train1A_03172004872.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03173002118.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_03174005310.jpg,ShortSleeve,Solidcolor,middle,,,,,,,1,,,,
img_qh_train1A_03175006046.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03176009411.jpg,ShortSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_03177008298.jpg,LongSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03178003312.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03179007472.jpg,LongSleeve,lattice,Short,0.3,,,,,,,,,0.4,0.3
img_qh_train1A_03180006417.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03181002101.jpg,ShortSleeve,multicolour,Short,0.3,,,0.7,,,,,,,
img_qh_train1A_03182000234.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03183001559.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03184004612.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03185001919.jpg,LongSleeve,Solidcolor,middle,1,,,,,,,,,,
img_qh_train1A_03186006802.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03187009729.jpg,LongSleeve,multicolour,Long,0.7,0.3,,,,,,,,,
img_qh_train1A_03188002925.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03189001385.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03190008312.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03191006519.jpg,ShortSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_train1A_03192003791.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03193008259.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03194009595.jpg,LongSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03195002121.jpg,LongSleeve,multicolour,Long,0.5,,,,0.5,,,,,,
img_qh_train1A_03196006622.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03197004364.jpg,ShortSleeve,Solidcolor,middle,,,1,,,,,,,,
img_qh_train1A_03198005447.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03199002742.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03200009100.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,1,
img_qh_train1A_03201003797.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03202000842.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_03203003733.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03204001661.jpg,ShortSleeve,multicolour,middle,,,0.2,,,,,,,0.8,
img_qh_train1A_03205000769.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03206007716.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03207000199.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03208006156.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03209007491.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03210002165.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03211002694.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03212006852.jpg,LongSleeve,multicolour,Long,,,,,,,,,0.2,0.8,
img_qh_train1A_03213006635.jpg,ShortSleeve,multicolour,Long,0.7,,,,,,,,,0.3,
img_qh_train1A_03214009750.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
img_qh_train1A_03215000386.jpg,LongSleeve,multicolour,Short,0.3,,0.7,,,,,,,,
img_qh_train1A_03216003028.jpg,LongSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_train1A_03217009688.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03218008954.jpg,ShortSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03219006068.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03220005577.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03221008048.jpg,ShortSleeve,Solidcolor,Long,1,,,,,,,,,,
img_qh_train1A_03222001148.jpg,LongSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03223005416.jpg,LongSleeve,multicolour,Short,0.5,,,0.5,,,,,,,
img_qh_train1A_03224002871.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03225004832.jpg,LongSleeve,multicolour,Long,,,,,0.6,,,,,0.4,
img_qh_train1A_03226000078.jpg,ShortSleeve,multicolour,Long,,,,0.2,,,0.6,,,0.2,
img_qh_train1A_03227007604.jpg,ShortSleeve,lattice,Short,,,0.8,,,,,,,0.2,
img_qh_train1A_03228008143.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03229003950.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03230005715.jpg,ShortSleeve,multicolour,Long,0.2,,,,,,,,,0.8,
img_qh_train1A_03231005689.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_03232009977.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03233003441.jpg,LongSleeve,multicolour,Long,,,0.3,,,,,,,0.7,
img_qh_train1A_03234002409.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03235001384.jpg,LongSleeve,Solidcolor,Long,,,,,1,,,,,,
img_qh_train1A_03236006353.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03237007426.jpg,LongSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03238005187.jpg,ShortSleeve,Solidcolor,Short,,,,,,,1,,,,
img_qh_train1A_03239003110.jpg,LongSleeve,multicolour,Long,0.5,,,,,,,,,0.5,
img_qh_train1A_03240006475.jpg,ShortSleeve,Solidcolor,Long,,,,1,,,,,,,
img_qh_train1A_03241008964.jpg,LongSleeve,Solidcolor,middle,,,,,,,,,,,1
img_qh_train1A_03242000806.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03243001014.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03244003161.jpg,ShortSleeve,Solidcolor,Long,,,,,,,1,,,,
img_qh_train1A_03245005925.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03246001192.jpg,LongSleeve,multicolour,Long,0.3,0.7,,,,,,,,,
img_qh_train1A_03247005327.jpg,LongSleeve,multicolour,Long,0.2,,,,,,,,,0.8,
img_qh_train1A_03248004356.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03249002221.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03250007837.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03251006941.jpg,LongSleeve,multicolour,Short,,,0.7,,,,,,,0.3,
img_qh_train1A_03252002959.jpg,LongSleeve,multicolour,Short,0.2,,,,0.6,,,,,0.2,
img_qh_train1A_03253000486.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,,1
img_qh_train1A_03254008056.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03255008023.jpg,LongSleeve,Solidcolor,middle,,1,,,,,,,,,
img_qh_train1A_03256000983.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03257006854.jpg,LongSleeve,multicolour,Short,0.6,,0.4,,,,,,,,
img_qh_train1A_03258002985.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03259007882.jpg,LongSleeve,multicolour,Short,0.8,,,,,,,,,0.2,
img_qh_train1A_03260008550.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,1,,,
img_qh_train1A_03261002722.jpg,LongSleeve,Solidcolor,Short,,,,,1,,,,,,
img_qh_train1A_03262001474.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03263002137.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03264002989.jpg,LongSleeve,Solidcolor,Long,,,,,,,,1,,,
img_qh_train1A_03265001292.jpg,ShortSleeve,Solidcolor,Short,,,,,,,,,,1,
img_qh_train1A_03266000496.jpg,ShortSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03267006282.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03268007095.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,1,,
img_qh_train1A_03269000474.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03270009542.jpg,LongSleeve,Solidcolor,Long,,,,,,,,,,1,
img_qh_train1A_03271005170.jpg,LongSleeve,lattice,Short,0.5,,,,,,,,,0.5,
img_qh_train1A_03272009311.jpg,LongSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03273004441.jpg,ShortSleeve,Solidcolor,Long,,,1,,,,,,,,
img_qh_train1A_03274002334.jpg,ShortSleeve,Solidcolor,Short,1,,,,,,,,,,
img_qh_train1A_03275003355.jpg,LongSleeve,multicolour,Short,,,,,0.7,,,,,0.3,
img_qh_train1A_03276006912.jpg,LongSleeve,Solidcolor,Short,,,1,,,,,,,,
